Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Number,Data Qualifier,Nombre,Qualificatifs de données
2010,2010,ON,Ontario,Ontario,October,Octobre,23,a,23,a
2010,2010,ON,Ontario,Ontario,November,Novembre,2,a,2,a
2010,2010,ON,Ontario,Ontario,March,Mars,34,a,34,a
2010,2010,ON,Ontario,Ontario,April,Avril,199,a,199,a
2010,2010,ON,Ontario,Ontario,May,Mai,334,a,334,a
2010,2010,ON,Ontario,Ontario,June,Juin,83,a,83,a
2010,2010,ON,Ontario,Ontario,July,Juillet,166,a,166,a
2010,2010,ON,Ontario,Ontario,August,Août,80,a,80,a
2010,2010,ON,Ontario,Ontario,September,Septembre,12,a,12,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,1,a,1,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,3,a,3,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2010,2010,QC,Quebec,Québec,October,Octobre,7,a,7,a
2010,2010,QC,Quebec,Québec,November,Novembre,4,a,4,a
2010,2010,QC,Quebec,Québec,March,Mars,11,a,11,a
2010,2010,QC,Quebec,Québec,April,Avril,108,a,108,a
2010,2010,QC,Quebec,Québec,May,Mai,251,a,251,a
2010,2010,QC,Quebec,Québec,June,Juin,154,a,154,a
2010,2010,QC,Quebec,Québec,July,Juillet,89,a,89,a
2010,2010,QC,Quebec,Québec,August,Août,95,a,95,a
2010,2010,QC,Quebec,Québec,September,Septembre,21,a,21,a
2010,2010,SK,Saskatchewan,Saskatchewan,January,Janvier,1,a,1,a
2010,2010,SK,Saskatchewan,Saskatchewan,October,Octobre,1,a,1,a
2010,2010,SK,Saskatchewan,Saskatchewan,March,Mars,1,a,1,a
2010,2010,SK,Saskatchewan,Saskatchewan,April,Avril,56,a,56,a
2010,2010,SK,Saskatchewan,Saskatchewan,May,Mai,103,a,103,a
2010,2010,SK,Saskatchewan,Saskatchewan,June,Juin,166,a,166,a
2010,2010,SK,Saskatchewan,Saskatchewan,July,Juillet,190,a,190,a
2010,2010,SK,Saskatchewan,Saskatchewan,August,Août,64,a,64,a
2010,2010,YT,Yukon,Yukon,January,Janvier,1,a,1,a
2010,2010,YT,Yukon,Yukon,October,Octobre,2,a,2,a
2010,2010,YT,Yukon,Yukon,May,Mai,20,a,20,a
2010,2010,YT,Yukon,Yukon,June,Juin,38,a,38,a
2010,2010,YT,Yukon,Yukon,July,Juillet,18,a,18,a
2010,2010,YT,Yukon,Yukon,August,Août,10,a,10,a
2011,2011,AB,Alberta,Alberta,January,Janvier,2,a,2,a
2011,2011,AB,Alberta,Alberta,October,Octobre,44,a,44,a
2011,2011,AB,Alberta,Alberta,November,Novembre,29,a,29,a
2011,2011,AB,Alberta,Alberta,December,Décembre,3,a,3,a
2011,2011,AB,Alberta,Alberta,March,Mars,1,a,1,a
2011,2011,AB,Alberta,Alberta,April,Avril,140,a,140,a
2011,2011,AB,Alberta,Alberta,May,Mai,405,a,405,a
2011,2011,AB,Alberta,Alberta,June,Juin,115,a,115,a
2011,2011,AB,Alberta,Alberta,July,Juillet,174,a,174,a
2011,2011,AB,Alberta,Alberta,August,Août,160,a,160,a
2011,2011,AB,Alberta,Alberta,September,Septembre,135,a,135,a
2011,2011,BC,British Columbia,Colombie-Britannique,January,Janvier,2,a,2,a
2011,2011,BC,British Columbia,Colombie-Britannique,October,Octobre,37,a,37,a
2011,2011,BC,British Columbia,Colombie-Britannique,November,Novembre,6,a,6,a
2011,2011,BC,British Columbia,Colombie-Britannique,February,Février,2,a,2,a
2011,2011,BC,British Columbia,Colombie-Britannique,March,Mars,9,a,9,a
2011,2011,BC,British Columbia,Colombie-Britannique,April,Avril,48,a,48,a
2011,2011,BC,British Columbia,Colombie-Britannique,May,Mai,67,a,67,a
2011,2011,BC,British Columbia,Colombie-Britannique,June,Juin,68,a,68,a
2011,2011,BC,British Columbia,Colombie-Britannique,July,Juillet,115,a,115,a
2011,2011,BC,British Columbia,Colombie-Britannique,August,Août,223,a,223,a
2011,2011,BC,British Columbia,Colombie-Britannique,September,Septembre,107,a,107,a
2011,2011,MB,Manitoba,Manitoba,October,Octobre,27,a,27,a
2011,2011,MB,Manitoba,Manitoba,November,Novembre,6,a,6,a
2011,2011,MB,Manitoba,Manitoba,April,Avril,6,a,6,a
2011,2011,MB,Manitoba,Manitoba,May,Mai,39,a,39,a
2011,2011,MB,Manitoba,Manitoba,June,Juin,38,a,38,a
2011,2011,MB,Manitoba,Manitoba,July,Juillet,106,a,106,a
2011,2011,MB,Manitoba,Manitoba,August,Août,82,a,82,a
2011,2011,MB,Manitoba,Manitoba,September,Septembre,19,a,19,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,April,Avril,23,a,23,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,May,Mai,25,a,25,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,June,Juin,7,a,7,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,11,a,11,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,August,Août,1,a,1,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,2,a,2,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,2,a,2,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,14,a,14,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,5,a,5,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,5,a,5,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,9,a,9,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,5,a,5,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,20,a,20,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,62,a,62,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,9,a,9,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,6,a,6,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,8,a,8,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,7,a,7,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,2,a,2,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,14,a,14,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,78,a,78,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,85,a,85,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,22,a,22,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,2,a,2,a
2011,2011,ON,Ontario,Ontario,Unspecified,Indéterminé,1,a,1,a
2011,2011,ON,Ontario,Ontario,October,Octobre,58,a,58,a
2011,2011,ON,Ontario,Ontario,November,Novembre,4,a,4,a
2011,2011,ON,Ontario,Ontario,December,Décembre,3,a,3,a
2011,2011,ON,Ontario,Ontario,April,Avril,30,a,30,a
2011,2011,ON,Ontario,Ontario,May,Mai,145,a,145,a
2011,2011,ON,Ontario,Ontario,June,Juin,129,a,129,a
2011,2011,ON,Ontario,Ontario,July,Juillet,398,a,398,a
2011,2011,ON,Ontario,Ontario,August,Août,401,a,401,a
2011,2011,ON,Ontario,Ontario,September,Septembre,171,a,171,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,2,a,2,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,1,a,1,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,1,a,1,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2011,2011,QC,Quebec,Québec,October,Octobre,26,a,26,a
2011,2011,QC,Quebec,Québec,November,Novembre,5,a,5,a
2011,2011,QC,Quebec,Québec,April,Avril,4,a,4,a
2011,2011,QC,Quebec,Québec,May,Mai,63,a,63,a
2011,2011,QC,Quebec,Québec,June,Juin,75,a,75,a
2011,2011,QC,Quebec,Québec,July,Juillet,71,a,71,a
2011,2011,QC,Quebec,Québec,August,Août,58,a,58,a
2011,2011,QC,Quebec,Québec,September,Septembre,29,a,29,a
2011,2011,SK,Saskatchewan,Saskatchewan,October,Octobre,13,a,13,a
2011,2011,SK,Saskatchewan,Saskatchewan,November,Novembre,1,a,1,a
2011,2011,SK,Saskatchewan,Saskatchewan,April,Avril,20,a,20,a
2011,2011,SK,Saskatchewan,Saskatchewan,May,Mai,144,a,144,a
2011,2011,SK,Saskatchewan,Saskatchewan,June,Juin,68,a,68,a
2011,2011,SK,Saskatchewan,Saskatchewan,July,Juillet,19,a,19,a
2011,2011,SK,Saskatchewan,Saskatchewan,August,Août,15,a,15,a
2011,2011,SK,Saskatchewan,Saskatchewan,September,Septembre,28,a,28,a
2011,2011,YT,Yukon,Yukon,April,Avril,1,a,1,a
2011,2011,YT,Yukon,Yukon,May,Mai,24,a,24,a
2011,2011,YT,Yukon,Yukon,June,Juin,13,a,13,a
2011,2011,YT,Yukon,Yukon,July,Juillet,14,a,14,a
2011,2011,YT,Yukon,Yukon,August,Août,1,a,1,a
2011,2011,YT,Yukon,Yukon,September,Septembre,3,a,3,a
2012,2012,AB,Alberta,Alberta,January,Janvier,14,a,14,a
2012,2012,AB,Alberta,Alberta,October,Octobre,40,a,40,a
2012,2012,AB,Alberta,Alberta,November,Novembre,2,a,2,a
2012,2012,AB,Alberta,Alberta,February,Février,3,a,3,a
2012,2012,AB,Alberta,Alberta,March,Mars,32,a,32,a
2012,2012,AB,Alberta,Alberta,April,Avril,123,a,123,a
